encounter group, 0.66, 0.41, 0.33, 0.68, 1.07, 0.96, 01 000001000 000
examination, -0.22, 0.77, -0.87, -1.09, 0.65, -1.37, 01 000011000 000
execution, -1.58, 1.1, 0.03, -2.67, 0.92, -0.83, 11 001000000 011
factory, 0.84, 1.32, 1.15, 0.57, 2.11, 2.17, 10 010000000 000
fairground, 1.58, 1.39, 2.07, 1.88, 1.09, 2.61, 10 100000000 000
family reunion, 1.69, 1.07, 1.91, 2.06, 1.38, 1.8, 01 000000010 000
festival, 2.1, 1.8, 2.3, 2.5, 1.96, 3.02, 01 100000000 000
fight, -1.28, 1.29, 1.7, -2.34, 0.73, 2.75, 01 101000000 001
fire drill, 0.69, 1.2, 1.83, 0.6, 1.85, 2.69, 01 100000000 000
flea market, 0.42, -0.21, 1.35, 0.83, 0.26, 1.8, 10 010000000 000
flophouse, -0.51, -0.15, -0.14, -0.69, -0.47, -0.24, 10 100000000 100
funeral home, -1.2, -1.14, -2.41, -1.5, 0.38, -2.38, 10 010000000 000
funeral, -1.76, 0.22, -2.47, -1.9, 0.9, -2.52, 01 000000100 000
gay bar, -0.66, -0.14, 1.35, 0.08, -0.19, 2.35, 10 010000001 001
ghetto, -1.78, -0.3, 0.77, -2.11, 0.41, 1.95, 10 100000000 100
government office, 0.61, 1.19, 0.12, 0.67, 2.14, 1.23, 10 001100000 000
graduation ceremony, 2.61, 1.67, 0.77, 2.03, 2.17, 0.16, 01 000010000 010
graveyard, -0.61, 0.17, -2.72, -0.83, -0.1, -2.91, 10 000000100 100
greasy spoon, -0.67, -0.27, 0.15, -1.15, -0.56, -0.32, 10 010000000 000
grocery store, 0.9, 0.95, 0.73, 1.43, 1.12, 0.95, 10 110000000 100
gunfight, -1.79, 1.3, 2.75, -3.85, 1.33, 2.73, 01 001000000 001
gymnasium, 1.79, 1.57, 2.11, 1.95, 1.85, 2.07, 10 100010000 101
Halloween, 1.42, 0.99, 1.34, 1.51, 1.08, 2.28, 01 100000010 000
health food store, 0.65, 0.61, -0.3, 1.67, 1.07, -0.7, 10 010000000 000
Heaven, 3.4, 3.22, 0.77, 3.2, 2.66, 0.38, 01 000000100 000
Hell, -3.28, 1.25, 1.11, -3.69, 0.33, -0.11, 01 000000100 001
hideout, -0.28, -0.64, -1.37, 0.9, 0.47, -1.85, 10 101000000 100
home, 2.43, 2.05, 0.7, 3.35, 2.56, 1.59, 10 000000010 101
honeymoon, 2.94, 2.5, 1.8, 3.62, 2.69, 1.53, 01 000000001 000
hospital room, -0.92, 0.12, -0.19, -0.51, 0.64, -1.1, 10 000001000 101
hotel room, 1.09, 0.18, -0.04, 1.5, 0.45, -0.04, 10 100000011 101
interrogation, -0.53, 0.64, 0.41, -0.99, 1.34, 0.9, 01 001000000 000
interview, 1.03, 1.2, 0.19, 0.71, 1.27, 0.15, 01 011101000 000
jail, -1.76, 0.42, 0.19, -2.33, 1.05, -0.24, 10 001000000 000
kitchen, 1.86, 1.01, 1.02, 1.75, 0.99, 1.64, 10 000000010 100
laboratory, 0.9, 1.23, -0.19, 0.58, 0.96, -1.14, 10 010011000 100
ladies' room, 0.78, 0.28, 1.18, 0.94, 0.23, 0.79, 10 100000000 101
lawyer's office, 0.19, 1.38, 0.37, 0.4, 2.05, 1.03, 10 001000000 000
lecture, -0.13, 0.1, -0.77, 0.25, 1.01, -0.92, 01 000010000 000
library, 1.18, 0.66, -1.92, 2.14, 1.99, -2.36, 10 100010000 100
living room, 1.95, 0.1, -0.82, 2.19, 0.41, -0.26, 10 000000010 100
locker room, 0.17, 0.95, 2.01, 0.48, 0.86, 2.05, 10 100010000 000
lovers lane, 1.56, 0.98, 0.26, 1.87, 1.18, 0.13, 10 000000001 001
luncheon, 1.16, 0.23, 0.15, 1.29, 0.6, 0.63, 01 110110000 000
luncheonette, 0.44, 0.36, -0.08, 1.13, 0.11, 0.33, 10 010000000 000
lunchroom, 1.14, 0.42, 1.61, 0.75, 1.05, 2.57, 10 010010000 100
marriage counselor's office, -0.43, -0.34, -0.59, 0.65, 0.88, -0.04, 11 000000101 100
massage parlor, 1.8, 0.37, -0.44, 2.02, 0.57, -1.33, 10 010000001 001
maternity ward, 1.18, 1.0, 0.67, 1.79, 1.84, 2.09, 10 000001000 000
mealtime, 1.32, 1.28, 0.23, 2.46, 1.33, 1.07, 01 100000010 100
meeting, 1.15, 1.05, 0.39, 1.1, 1.57, 0.58, 10 111111100 000
memorial service, 0.29, 0.38, -1.98, 0.37, 0.86, -1.66, 01 000000100 000
men's room, 0.79, 0.66, 0.07, 0.04, 0.22, 0.34, 10 100000000 101
mental hospital, -1.05, -0.67, -0.2, -0.83, 0.14, -0.52, 10 000001000 001
military base, 1.25, 1.86, 1.52, 1.12, 2.54, 1.65, 10 000100000 001
military boot camp, -0.2, 1.67, 1.92, -0.66, 1.69, 2.42, 10 000100000 011
mob, -1.08, 2.23, 2.5, -2.14, 2.55, 2.27, 01 100000000 001
mobile home, -0.92, -0.89, -0.38, -0.78, -0.64, 0.26, 10 000000010 100
motel room, 0.2, -0.33, 0.17, 0.42, -0.17, -0.35, 10 100000011 101
museum, 2.03, 1.5, -1.64, 1.79, 1.16, -1.46, 10 100010000 100
New Year's Eve, 2.46, 2.12, 2.86, 2.98, 2.63, 3.25, 01 100000000 000
nightclub, 2.0, 2.36, 3.24, 1.96, 1.97, 3.26, 10 010000001 000
nursery school, 1.89, 0.93, 1.58, 1.8, 0.8, 1.91, 10 010000010 001
nursing home, -0.14, -0.75, -2.2, 0.32, 0.0, -2.3, 10 010001000 101
office, 1.02, 1.14, 0.83, 0.78, 1.17, 0.21, 10 011011100 100
operating room, 0.69, 1.69, 1.23, 0.33, 2.18, 1.78, 10 000001000 001
orgy, 0.56, 1.41, 2.33, -0.54, 1.02, 2.21, 01 000000001 001
parade, 2.17, 1.85, 2.41, 2.5, 1.81, 3.05, 11 100100000 000
party, 1.89, 1.89, 2.24, 2.63, 2.14, 3.13, 01 100000001 000
peacetime, 1.71, 0.51, -0.19, 2.92, 1.93, -1.19, 01 000100000 000
penitentiary, -0.47, 0.89, 0.47, -2.24, 0.71, 0.77, 10 001000000 100
pizzeria, 2.12, 1.26, 1.83, 2.09, 0.53, 2.16, 10 010000000 000
playground, 2.28, 1.02, 2.38, 2.93, 1.36, 3.01, 10 100000000 001
police station, 0.53, 1.88, 1.88, 1.02, 2.54, 2.35, 10 001000000 000
pool hall, 0.8, 0.27, 1.49, 0.69, 0.32, 2.63, 10 010000000 000
poorhouse, -0.53, -0.71, -0.34, -1.55, -1.5, -1.16, 10 100000000 100
post office, 1.31, 0.85, 0.9, 1.34, 0.82, 0.22, 10 100000000 000
prayer meeting, 1.37, 1.41, -1.48, 2.39, 1.96, -1.39, 01 000000100 000
press conference, 0.12, 1.24, 1.47, 1.0, 2.15, 1.94, 01 011100000 000
prison, -2.33, 0.18, -0.08, -2.34, 0.6, 0.62, 10 001000000 100
psychiatrist's office, -0.1, 0.08, -1.41, 0.95, 1.14, -1.29, 10 000001000 000
quiz, -0.75, 0.13, -0.58, -1.23, 1.05, -0.91, 01 000010000 000
reception, 1.26, 0.82, 0.86, 2.09, 0.77, 1.92, 01 010010100 000
refreshment stand, 1.7, 0.46, 0.62, 1.72, 0.33, 1.08, 10 010000000 000
resort, 2.4, 1.07, 0.12, 2.65, 1.5, 0.64, 10 010000000 000
restaurant, 1.28, 0.92, 1.35, 2.72, 1.62, 2.25, 10 010000000 000
retirement home, -0.43, -0.85, -1.9, 0.55, -0.37, -2.36, 10 010001010 000
riot, -1.5, 1.79, 2.54, -2.08, 2.14, 3.09, 01 101100000 001
saloon, 1.03, 1.22, 0.83, 1.25, 1.24, 2.52, 10 010000000 000
sauna, 1.6, 0.49, -1.11, 2.21, 0.22, -1.43, 10 010000000 100
schoolroom, 0.65, 1.1, 0.68, 1.52, 1.15, 1.24, 10 000010000 000
seminar, -0.1, 0.25, -0.36, 0.02, 0.58, -0.43, 01 000010000 000
sermon, 0.77, 0.64, -0.59, 1.84, 2.47, -0.18, 01 000000100 000
shopping center, 1.17, 0.84, 1.74, 0.95, 1.42, 2.43, 10 010000000 100
shower room, 0.72, 0.58, 1.22, 0.3, 0.61, 0.91, 10 100000000 101
skid row, -0.44, -0.22, -0.86, -1.41, -0.1, 0.81, 10 100000000 100
slaughterhouse, -0.74, 0.72, 0.8, -2.43, 1.32, 1.67, 10 010000000 000
slum, -1.81, -1.12, -0.15, -1.99, -1.49, -0.61, 10 100000000 100
sorority house, 0.78, 0.66, 1.28, 0.64, 0.89, 2.47, 10 000010000 000
soup kitchen, 2.08, 1.04, 1.23, 2.11, 1.53, 0.33, 10 100000000 000
squad car, 0.6, 1.98, 2.05, 0.25, 1.74, 2.24, 10 001000000 001
store, 1.05, 1.02, 0.92, 2.02, 1.16, 1.88, 10 010000000 000
street fair, 1.48, 0.77, 2.0, 2.17, 1.49, 2.45, 11 110000000 000
street, 0.86, 0.53, 1.21, 0.96, 1.42, 1.8, 10 100000000 100
subway, 0.19, 1.59, 2.32, 0.56, 1.78, 2.87, 10 100000000 100
Sunday School, 1.39, 1.44, -0.04, 1.01, 0.56, -0.58, 11 000000100 000
supermarket, 1.18, 0.98, 0.94, 2.0, 1.67, 1.87, 10 010000000 000
sweatshop, -2.37, -0.2, 0.88, -2.75, 0.36, 1.05, 10 010000000 000
swimming hole, 1.62, 0.8, 0.69, 1.69, 0.35, 0.88, 10 100000000 000
tavern, 0.76, 0.48, 1.6, 0.64, 0.21, 1.56, 10 010000000 000
taxi, 0.94, 0.35, 1.49, 0.84, 0.39, 2.04, 10 010000000 000
temple, 1.36, 1.47, -1.59, 2.0, 1.52, -1.01, 10 000000100 100
tennis court, 0.98, 0.57, 1.54, 1.77, 0.92, 1.46, 10 100000000 000
tent, 1.42, 0.41, 0.08, 1.3, -0.29, -0.64, 10 100000010 101
test, -0.62, 1.26, -1.08, -0.91, 1.23, -0.95, 01 000011000 000
Thanksgiving Day, 2.18, 2.03, 1.81, 2.68, 1.48, 1.77, 01 000000010 000
theater, 1.56, 0.59, 0.57, 2.33, 1.9, 1.56, 10 010010000 000
topless bar, 0.02, 0.48, 2.36, -1.14, -0.52, 2.47, 10 010000001 000
town hall, 0.98, 1.33, 0.44, 1.35, 1.65, 0.87, 10 001100000 000
town meeting, 0.42, 0.8, 0.77, 1.05, 1.11, 0.96, 01 000100000 010
train station, 1.11, 1.32, 2.19, 0.93, 1.21, 2.43, 10 010000000 000
vacation, 3.15, 2.41, 1.36, 3.88, 2.54, 1.28, 01 100000000 100
village, 1.15, -0.31, -0.79, 1.56, -0.19, -0.26, 10 100000000 000
waiting room, -0.95, -1.45, -1.66, -0.83, -0.62, -0.94, 10 001001000 100
wartime, -1.78, 1.9, 1.63, -2.82, 1.89, 1.99, 01 000100000 001
washroom, 0.77, -0.49, 0.07, 1.45, 0.06, -0.29, 10 100000000 000
wedding night, 2.98, 2.94, 2.7, 3.67, 3.15, 2.49, 01 000000001 001
wedding reception, 2.21, 2.03, 1.99, 2.9, 2.3, 1.95, 10 000000010 000
wedding, 2.01, 2.06, 1.49, 3.08, 2.89, 2.33, 01 000000111 000
week night, 0.42, 0.07, -0.58, 0.17, -0.08, -0.47, 01 100000000 100
weekend, 1.78, 1.27, 1.64, 2.94, 1.8, 2.51, 01 100000000 100
welfare office, -0.14, -0.03, 0.17, -0.18, 0.53, 0.38, 10 001001000 000
whorehouse, 0.05, 0.58, 2.1, -3.08, -0.92, 2.36, 10 010000001 001
wilderness, 1.7, 1.73, -0.05, 2.41, 1.81, -0.37, 10 100000000 100
worship service, 1.88, 1.63, 0.33, 2.02, 1.78, -0.44, 01 000000100 000
zoo, 1.29, 1.38, 1.56, 2.49, 1.22, 2.36, 10 100000000 000

