white_collar_worker,identity, 11 010000000 000
white_supremacist,identity, 11 000100000 000
wholesaler,identity, 11 010000000 000
whore,identity, 01 011000001 001
widow,identity, 01 000000010 000
widower,identity, 10 000000010 000
wife,identity, 01 000000011 001
wife_abuser,identity, 10 001000010 001
windbag,identity, 11 100000000 000
winner,identity, 11 100100000 000
witness,identity, 11 001000000 000
woman,identity, 01 100000001 000
womanizer,identity, 10 000000001 101
worker,identity, 11 010000000 010
writer,identity, 11 110010000 100
youngster,identity, 11 100000010 000
abandon,behavior, 01 111111110 000
abduct,behavior, 10 101100001 011
abet,behavior, 10 001000000 010
abhor,behavior, 01 111111110 000
abuse,behavior, 10 101000011 100
accept,behavior, 01 111111111 010
acclaim,behavior, 10 000100000 010
accommodate,behavior, 10 111111111 000
accost,behavior, 10 101000001 001
accuse,behavior, 10 111111111 010
acknowledge,behavior, 10 111111110 010
address,behavior, 10 111111110 010
admire,behavior, 01 111111111 100
admit,behavior, 10 111111111 010
admonish,behavior, 10 011111111 000
adopt,behavior, 10 000000010 010
adore,behavior, 01 000000111 000
advise,behavior, 10 011111110 000
aggravate,behavior, 01 111111111 100
agitate,behavior, 01 111111111 100
agree_with,behavior, 10 111111111 000
aid,behavior, 10 111111111 000
alarm,behavior, 01 111111111 000
alert,behavior, 10 010101000 000
alienate,behavior, 01 111111110 010
amaze,behavior, 01 111111111 000
amuse,behavior, 11 111111111 100
analyze,behavior, 10 011111110 100
anger,behavior, 01 111111111 000
annihilate,behavior, 10 000100000 001
annoy,behavior, 01 111111111 000
answer,behavior, 10 111111111 000
antagonize,behavior, 01 111111111 000
apologize_to,behavior, 10 111111111 000
appeal_to,behavior, 10 111111111 000
appease,behavior, 10 011110110 000
applaud,behavior, 10 111111111 010
appoint,behavior, 10 000100000 010
appreciate,behavior, 01 111111101 000
apprehend,behavior, 10 001000000 001
approach,behavior, 10 111111111 010
approve_of,behavior, 01 111111111 100
argue_with,behavior, 10 111111111 000
arm,behavior, 10 001100000 110
arouse,behavior, 01 000000001 101
arrest,behavior, 10 001000000 001
ask,behavior, 10 111111111 000
ask_about,behavior, 01 111111111 010
ask_about_something,behavior, 10 111111111 000
assail,behavior, 10 001100110 001
assassinate,behavior, 10 000100000 011
assault,behavior, 10 001000000 001
assess,behavior, 01 111111111 000
assist,behavior, 10 111111111 000
assure,behavior, 10 111111111 000
astonish,behavior, 01 111111111 000
astound,behavior, 01 111111111 000
attack,behavior, 10 001100010 001
attend_to,behavior, 10 100000001 000
attract,behavior, 01 100000001 010
authorize,behavior, 10 011111100 010
avenge,behavior, 01 100100000 010
avoid,behavior, 01 111111110 010
awaken,behavior, 10 100000000 000
awe,behavior, 01 111111111 000
babble_to,behavior, 10 111111111 100
baby,behavior, 10 000000010 100
back,behavior, 10 010100000 010
backstab,behavior, 01 011110000 010
badger,behavior, 10 111111111 100
bait,behavior, 01 111100100 000
ban,behavior, 10 010100110 010
banish,behavior, 10 000100000 010
bankrupt,behavior, 10 010000000 010
banter_with,behavior, 10 110111011 000
baptize,behavior, 10 000000100 000
bargain_with,behavior, 10 111111111 000
barricade,behavior, 10 000100000 010
barter_with,behavior, 10 011100000 000
bash,behavior, 10 101000010 001
bathe,behavior, 10 000001011 101
bawl_out,behavior, 10 111111111 000
be_sarcastic_toward,behavior, 10 100010011 000
beat,behavior, 10 001100010 001
beat_up,behavior, 10 001000010 001
beckon_to,behavior, 10 110010110 000
befriend,behavior, 01 100100000 000
befuddle,behavior, 01 111111111 100
beg,behavior, 10 111111111 000
begrudge,behavior, 01 100100000 010
believe,behavior, 01 111111111 000
belittle,behavior, 10 111111111 100
bequeath_to,behavior, 10 001000010 010
berate,behavior, 10 111111111 100
beseech,behavior, 10 111111111 000
bestow_something_to,behavior, 10 001000010 000
betray,behavior, 01 001100111 010
bewilder,behavior, 01 111111111 000
bewitch,behavior, 01 000000101 000
bias,behavior, 01 000100000 010
bicker_with,behavior, 10 111111111 000
bill,behavior, 10 010000000 010
bind,behavior, 10 001000001 001
bite,behavior, 10 100000001 001
blackmail,behavior, 10 011100000 010
blame,behavior, 10 111111111 010
bless,behavior, 10 000000100 000
blind,behavior, 10 001001000 001
block,behavior, 01 011100010 000
bluff,behavior, 01 111100010 000
borrow_money_from,behavior, 10 010000000 000
boss,behavior, 10 110101011 000
bother,behavior, 01 111111111 000
bow_to,behavior, 10 010000100 000
box,behavior, 10 110000000 001
break_up_with,behavior, 01 000000001 000
bribe,behavior, 10 011100000 110
brief,behavior, 10 011101000 000
browbeat,behavior, 10 111111111 000
brush_off,behavior, 01 100100001 010
brutalize,behavior, 10 101100011 001
bug,behavior, 10 100000000 000
bully,behavior, 10 100100011 001
bury,behavior, 10 000100100 000
butter_up,behavior, 01 111111111 000
cajole,behavior, 10 111111111 000
call,behavior, 10 111111111 010
calm,behavior, 01 111111111 100
captivate,behavior, 01 110111111 000
capture,behavior, 10 001100000 011
care_for,behavior, 10 000001000 101
caress,behavior, 10 000000011 001
catch,behavior, 10 001000001 001
caution,behavior, 10 111111111 100
censure,behavior, 10 000100000 010
challenge,behavior, 10 111111111 100
charge,behavior, 10 010000000 000
charm,behavior, 01 111111111 000
chase,behavior, 10 001000001 000
chastise,behavior, 10 111111111 000
chat_with,behavior, 10 111111111 000
chatter_to,behavior, 10 111111111 100
cheat,behavior, 01 011100000 000
cheer,behavior, 10 111111111 110
cheer_up,behavior, 11 100111111 000
chide,behavior, 10 111111111 000
choke,behavior, 10 001000011 001
choose,behavior, 10 110100101 010
cling_to,behavior, 10 000000011 001
club,behavior, 10 001000000 001
coach,behavior, 10 011111111 010
coax,behavior, 01 111111111 100
coddle,behavior, 11 000001011 100
coerce,behavior, 10 111111111 000
collaborate_with,behavior, 10 011111000 010
combat,behavior, 10 001100000 000
comfort,behavior, 11 111111111 100
command,behavior, 10 011111111 000
commend,behavior, 10 011111111 010
compensate,behavior, 10 010100000 010
compete_with,behavior, 10 010110000 010
complain_about,behavior, 10 111111111 010
compliment,behavior, 10 111111111 000
compromise_with,behavior, 10 011100010 000
con,behavior, 01 011111111 000
concur_with,behavior, 10 011111111 010
condemn,behavior, 10 001100000 110
confer_with,behavior, 10 111111111 010
confess_to,behavior, 10 011011111 000
confide_in,behavior, 10 000111111 000
confine,behavior, 10 001101010 001
confound,behavior, 01 111111111 000
confront,behavior, 10 111111111 100
confuse,behavior, 01 111111111 100
congratulate,behavior, 10 111111111 100
consider,behavior, 01 111111111 010
console,behavior, 10 111111111 100
conspire_against,behavior, 10 111100010 010
conspire_with,behavior, 11 010100011 010
constrain,behavior, 10 001001011 101
consult,behavior, 10 111111111 000
contact,behavior, 01 100000000 000
contemplate,behavior, 01 100111000 100
contradict,behavior, 10 111111111 110
control,behavior, 01 011100010 100
converse_with,behavior, 10 111111111 100
convert,behavior, 01 000100100 010
convict,behavior, 10 001000000 010
convince,behavior, 01 111111111 100
cooperate_with,behavior, 10 111111111 000
corner,behavior, 01 001000000 000
correct,behavior, 10 111111111 100
corrupt,behavior, 01 011111111 000
counsel,behavior, 10 011111111 000
court,behavior, 01 100000001 010
cripple,behavior, 10 001001000 001
criticize,behavior, 10 111111111 100
cross_examine,behavior, 10 001000000 010
cry_for,behavior, 10 100000010 000
cuddle,behavior, 10 000000011 001
cue,behavior, 10 111111111 010
cure,behavior, 10 000001000 100
curry_favor_from,behavior, 11 111111111 000
curse,behavior, 10 111111111 100
curtsey_to,behavior, 10 000100110 000
cut,behavior, 10 001001000 101
cut_off_relations_with,behavior,10 000100000 000
cut_the_pay_of,behavior, 10 010000000 000
damn,behavior, 10 100000100 000
dance_with,behavior, 10 100000111 011
dare,behavior, 10 100100001 100
dazzle,behavior, 01 111111111 000
deafen,behavior, 01 001001000 000
debase,behavior, 10 100110111 000
debate_with,behavior, 10 111111110 000
deceive,behavior, 01 111111111 000
decorate,behavior, 10 000100000 010
defame,behavior, 10 011111110 010
defeat,behavior, 10 000100000 010
defend,behavior, 10 111111111 110
defile,behavior, 10 000000001 111
deflate,behavior, 01 111111111 000
defy,behavior, 10 011111110 000
degrade,behavior, 11 111111111 110
delay,behavior, 01 011111110 000
delay_payment_to,behavior, 01 010000000 000
delight,behavior, 01 111111111 100
delude,behavior, 01 111111111 000
demand,behavior, 10 000100000 000
demean,behavior, 10 111111111 100
demoralize,behavior, 01 111110010 000
demote,behavior, 10 010000000 000
denigrate,behavior, 10 111111111 100
denounce,behavior, 10 111111111 010
deny,behavior, 10 001100111 100
deport,behavior, 10 001100000 000
deprave,behavior, 01 000000001 000
deprecate,behavior, 10 111111111 100
depress,behavior, 01 000001100 100
deprive,behavior, 01 011111110 100
deride,behavior, 10 111111111 010
desert,behavior, 01 110100010 010
desire,behavior, 01 000000001 000
desire_sexually,behavior, 11 000000001 011
despise,behavior, 01 111111111 100
destroy,behavior, 10 010111110 010
detain,behavior, 10 011111111 001
deter,behavior, 01 011111111 000
detest,behavior, 01 111111111 000
diagnose,behavior, 10 000001000 000
diddle,behavior, 11 100000000 000
dine_with,behavior, 10 110100111 100
direct,behavior, 10 011111111 000
disable,behavior, 10 001001000 001
disagree_with,behavior, 10 111111111 000
disappoint,behavior, 01 111111111 100
disapprove_of,behavior, 10 111111111 000
disbelieve,behavior, 01 111111111 000
discharge,behavior, 10 001101000 010
discipline,behavior, 10 011111111 100
discomfort,behavior, 01 100001000 000
disconcert,behavior, 01 111111111 000
discourage,behavior, 10 111111111 100
discredit,behavior, 10 111111111 010
discriminate_against,behavior, 01 011111111 010
discuss_something_with,behavior, 10 111111111 000
disenchant,behavior, 01 111111111 100
disgrace,behavior, 01 111111111 010
disillusion,behavior, 01 111111111 000
dislike,behavior, 01 111111111 100
dismay,behavior, 01 111111111 010
dismiss,behavior, 10 001110000 000
disobey,behavior, 10 011111111 000
disparage,behavior, 10 111111111 010
displease,behavior, 01 111111111 100
dispute,behavior, 10 111111111 010
disqualify,behavior, 10 000100000 010
disregard,behavior, 01 111111111 010
disrespect,behavior, 01 111111111 100
dissuade,behavior, 01 111111111 000
distract,behavior, 10 111111111 010
distress,behavior, 01 111111111 100
distrust,behavior, 01 111111111 100
disturb,behavior, 01 111111111 010
divorce,behavior, 10 000000001 010
dominate,behavior, 01 111111111 000
dote_on,behavior, 10 000000010 000
double_cross,behavior, 01 111111111 010
doubt,behavior, 01 111111111 100
draw_near_to,behavior, 10 110000111 000
dress,behavior, 10 000001010 101
drink_with,behavior, 10 110100001 100
drive_out,behavior, 10 011111110 010
drug,behavior, 10 001001000 000
dupe,behavior, 01 111111111 000
eat_with,behavior, 10 100000011 000
educate,behavior, 10 011111111 100
elect,behavior, 10 000100000 000
elude,behavior, 01 111111111 010
embarrass,behavior, 01 111111111 010
embezzle_from,behavior, 01 010000000 000
embrace,behavior, 10 100000011 001
employ,behavior, 10 010000000 000
emulate,behavior, 01 111111111 010
enchant,behavior, 01 100100011 000
encourage,behavior, 10 111111111 100
endanger,behavior, 01 101001000 100
endorse,behavior, 10 010100100 010
endure,behavior, 01 111111111 000
engage,behavior, 10 111111111 010
enjoy,behavior, 01 111111111 100
enrage,behavior, 01 111111111 100
enrapture,behavior, 01 111111111 000
enslave,behavior, 10 000100000 001
ensnare,behavior, 01 010100000 000
entertain,behavior, 01 110110011 100
enthrall,behavior, 01 100110111 100
entice,behavior, 01 111111011 100
entrap,behavior, 01 001100000 000
entreat,behavior, 10 100100011 000
entrust,behavior, 01 000100000 010
envy,behavior, 01 111111111 010
escape,behavior, 10 101100001 000
escort,behavior, 10 001100011 010
esteem,behavior, 01 111111111 100
evade,behavior, 01 001000000 000
evaluate,behavior, 01 111111111 100
evict,behavior, 10 011000000 000
exalt,behavior, 10 110110101 100
examine,behavior, 10 100001011 100
excite,behavior, 01 100000011 101
exclude,behavior, 10 100100001 010
excuse,behavior, 10 111111111 000
execute,behavior, 10 001000000 001
exhaust,behavior, 01 110000011 100
exhibit,behavior, 10 001100011 010
exile,behavior, 10 000100000 010
exonerate,behavior, 10 101100111 010
exorcise,behavior, 10 000000100 000
expel,behavior, 10 111111111 010
experience,behavior, 01 100010101 000
explain_something_to,behavior, 10 111111111 000
exploit,behavior, 01 110100011 000
expose,behavior, 10 011110101 010
exterminate,behavior, 10 000100000 001
extol,behavior, 10 111111111 010
extort,behavior, 10 010000000 010
eye,behavior, 10 100001011 000
fail,behavior, 10 000010000 000
fall_in_love_with,behavior, 01 000000001 000
favor,behavior, 01 100110011 010
fear,behavior, 01 111111111 000
fib_to,behavior, 01 111111111 000
fight,behavior, 10 101100011 001
financially_back,behavior, 10 010100000 010
find,behavior, 10 101000000 010
fine,behavior, 10 001000010 000
fire_from_a_job,behavior, 10 010000000 000
fix,behavior, 01 111100011 000
flatter,behavior, 10 111111111 000
flee,behavior, 10 101100011 000
flirt_with,behavior, 10 000000001 000
flog,behavior, 10 001000000 101
flunk,behavior, 10 000010000 000
fluster,behavior, 01 111111111 000
foil,behavior, 01 001100000 010
follow,behavior, 10 101000011 000
fondle,behavior, 10 000000011 101
fool,behavior, 01 111100011 000
forbid,behavior, 10 011111110 000
force,behavior, 10 001100011 100
forget,behavior, 01 100011011 010
forgive,behavior, 01 100000111 100
forsake,behavior, 01 100100110 000
frame,behavior, 01 011100000 010
free,behavior, 10 001100000 000
frighten,behavior, 01 101000111 100
frisk,behavior, 10 001000000 001
frown_at,behavior, 10 111111111 000
frustrate,behavior, 01 101100011 100
gawk_at,behavior, 10 111111111 000
gaze_at,behavior, 10 100000011 000
get_even_with,behavior, 01 110100010 000
get_to_know,behavior, 10 110111101 000
giggle_at,behavior, 10 100000011 000
giggle_with,behavior, 10 100000011 000
give_a_raise_to,behavior, 10 010000000 000
give_medical_treatment_to,behavior, 10 000001000 000
glance_at,behavior, 10 111111111 010
glare_at,behavior, 10 111111111 000
glorify,behavior, 10 000100100 010
glower_at,behavior, 10 111111111 000
goad,behavior, 01 100100011 000
gossip_with,behavior, 10 111111111 000
grab,behavior, 10 101001011 001
grade,behavior, 10 000010000 000
grapple_with,behavior, 10 101001001 001
grasp,behavior, 10 101001011 001
gratify,behavior, 01 100100011 100
greet,behavior, 10 111111110 000
grieve_for,behavior, 01 000000110 000
grin_at,behavior, 10 110000011 000
grouse_at,behavior, 10 111111111 000
guard,behavior, 10 001100000 010
guide,behavior, 10 111111111 000
haggle_with,behavior, 10 111111111 000
hail,behavior, 10 100100010 000
halt,behavior, 10 001000001 110
handcuff,behavior, 10 001000000 001
harangue,behavior, 10 111111111 000
harass,behavior, 10 101100011 000
harm,behavior, 10 101101011 100
hassle,behavior, 10 101100011 000
hate,behavior, 01 100100000 100
haunt,behavior, 01 100000000 010
have_an_affair_with,behavior, 01 000000001 000
have_sex_with,behavior, 10 000000001 101
haze,behavior, 10 100010100 000
heal,behavior, 10 000001110 100
heckle,behavior, 10 000100110 000
help,behavior, 10 111111111 100
hide,behavior, 01 001000001 110
hide_from,behavior, 01 101100000 010
hinder,behavior, 01 111100000 010
hire,behavior, 10 010000000 000
hit,behavior, 10 101000011 101
hold,behavior, 10 000000011 001
hold_up,behavior, 10 010000000 000
honor,behavior, 10 011110110 010
hoodwink,behavior, 01 111100000 000
horrify,behavior, 01 100100011 100
horse_around_with,behavior, 10 100010011 001
hound,behavior, 10 111111111 000
hug,behavior, 10 100000011 001
humble,behavior, 01 111111111 000
humiliate,behavior, 01 111111111 000
humor,behavior, 01 111111111 000
hunt_for,behavior, 01 001000000 000
hurry,behavior, 10 110011011 100
hurt,behavior, 10 101001011 101
hush,behavior, 10 111111111 010
hustle,behavior, 01 011100100 000
hypnotize,behavior, 10 000001000 000
idealize,behavior, 01 100100111 000
identify,behavior, 10 001000000 010
idolize,behavior, 01 100000111 000
ignore,behavior, 11 100100011 010
imitate,behavior, 10 110000011 000
impede,behavior, 10 011000010 000
implicate,behavior, 10 001000000 010
implore,behavior, 10 100100111 000
imprison,behavior, 10 001000000 010
incarcerate,behavior, 10 001000000 010
incite,behavior, 01 000100100 010
incriminate,behavior, 10 001000000 010
indoctrinate,behavior, 10 000100111 000
indulge,behavior, 01 100000011 100
influence,behavior, 01 111111111 000
inform,behavior, 10 111111111 100
infuriate,behavior, 01 111111111 000
inject_with_medicine,behavior, 10 000001000 101
injure,behavior, 10 101001011 101
inspect,behavior, 10 001111011 100
inspire,behavior, 01 100110110 000
instruct,behavior, 10 011111111 000
insult,behavior, 10 111111111 000
interest,behavior, 01 110110111 100
interfere_with,behavior, 01 010111000 010
interrogate,behavior, 10 001000000 000
interrupt,behavior, 10 111111111 100
interview,behavior, 10 011011000 000
intimidate,behavior, 01 101100011 000
invite,behavior, 10 110010111 010
irritate,behavior, 01 111111111 100
isolate,behavior, 10 000100010 110
jail,behavior, 10 001000000 001
jeer,behavior, 10 100100001 000
jest,behavior, 10 111111111 000
join,behavior, 10 100100001 010
joke_with,behavior, 10 111111111 000
jolt,behavior, 01 100100001 000
josh,behavior, 10 111111111 000
jostle,behavior, 10 101000011 000
judge,behavior, 01 111111111 100
kick,behavior, 10 001000000 001
kid,behavior, 10 100100011 000
kill,behavior, 10 001100000 101
kiss,behavior, 10 000000011 001
knife,behavior, 10 101000000 001
knock_out,behavior, 10 101000000 001
kowtow_to,behavior, 01 111111111 000
laud,behavior, 10 111111111 110
laugh_at,behavior, 10 111111111 100
laugh_with,behavior, 10 111111111 000
lead,behavior, 10 100100011 000
leave,behavior, 10 111111111 010
lecture,behavior, 10 111111111 000
lend_money_to,behavior, 10 110000010 000
liberate,behavior, 10 000100000 010
lie_to,behavior, 01 111100011 000
lift,behavior, 10 001001010 001
like,behavior, 01 111111111 100
listen_to,behavior, 10 111111111 000
loathe,behavior, 01 111111111 100
look_at,behavior, 10 111111111 100
love,behavior, 01 100000011 000
lure,behavior, 01 111100001 000
lust_for,behavior, 01 000000001 000
make_fun_of,behavior, 10 100000011 000
make_love_to,behavior, 10 000000001 001
malign,behavior, 10 111111111 010
manipulate,behavior, 01 111111111 100
marry,behavior, 10 000000001 010
massage,behavior, 10 110001011 101
medicate,behavior, 10 000001010 100
menace,behavior, 01 101100000 000
mimic,behavior, 10 110010010 010
misinform,behavior, 01 110100010 000
misjudge,behavior, 01 111111111 000
mislead,behavior, 01 111101110 000
miss,behavior, 01 100000010 010
misunderstand,behavior, 01 111111111 000
mock,behavior, 10 100100011 000
molest,behavior, 10 000000001 001
monitor,behavior, 10 011111110 110
mortify,behavior, 01 111111111 000
mother,behavior, 10 000001010 001
mug,behavior, 10 101000000 001
murder,behavior, 10 101000000 011
nag,behavior, 10 100000011 000
need,behavior, 01 100000011 010
needle,behavior, 10 111111111 000
neglect,behavior, 01 111111111 110
negotiate_with,behavior, 10 111111111 000
notice,behavior, 01 111111111 010
nudge,behavior, 10 111111111 001
nuzzle,behavior, 10 000000011 001
obey,behavior, 10 111111111 000
observe,behavior, 10 111111111 100
obstruct,behavior, 10 111111111 011
offend,behavior, 01 111111111 000
ogle,behavior, 10 000000001 000
oppose,behavior, 10 111111111 010
oppress,behavior, 01 000100010 000
order,behavior, 10 111111111 000
ostracize,behavior, 01 100100110 010
outdo,behavior, 01 110110010 010
outwit,behavior, 01 111111111 000
overlook,behavior, 01 011111110 010
overwhelm,behavior, 10 101101011 001
overwork,behavior, 01 010110010 100
pacify,behavior, 01 111111111 000
pamper,behavior, 10 110001011 100
parody,behavior, 10 111111111 010
patronize,behavior, 01 111111111 000
pay,behavior, 10 010000000 000
pay_for,behavior, 10 110000010 100
peek_at,behavior, 10 100000011 000
peep_at,behavior, 10 100000011 000
penalize,behavior, 10 010110010 000
persecute,behavior, 01 001100100 000
persuade,behavior, 01 111111111 100
pester,behavior, 10 110000011 010
pet,behavior, 10 000000011 001
photograph,behavior, 10 100000010 000
placate,behavior, 01 111111111 000
play_with,behavior, 10 100000011 100
please,behavior, 01 111111111 100
plot_against,behavior, 01 100100000 010
poison,behavior, 01 101001010 100
pooh_pooh,behavior, 10 111111111 000
praise,behavior, 10 111111111 000
pray_for,behavior, 01 000000100 100
pray_with,behavior, 10 000100100 000
preach_to,behavior, 10 000100110 000
prod,behavior, 10 101001011 101
prompt,behavior, 10 111111111 010
prosecute,behavior, 10 001000000 010
protect,behavior, 10 101101010 010
provoke,behavior, 01 111111111 000
psychoanalyze,behavior, 10 000001000 100
punch,behavior, 10 101000000 001
punish,behavior, 10 111111111 100
pursue,behavior, 10 001101001 000
push,behavior, 10 101000010 001
quarrel_with,behavior, 10 111111111 000
query,behavior, 10 111111111 000
question,behavior, 10 111111111 000
quiet,behavior, 10 111111111 000
quiz,behavior, 10 111111111 000
raise_the_pay_of,behavior, 10 010000000 000
rant_at,behavior, 10 111111111 000
rape,behavior, 10 100000001 001
ravish,behavior, 10 000000001 001
reason_with,behavior, 10 111111111 100
reassure,behavior, 10 111111111 100
rebel_against,behavior, 01 000100010 000
rebuff,behavior, 10 100100101 010
rebuke,behavior, 10 111111111 000
reform,behavior, 01 101000110 100
refuse,behavior, 10 111111111 000
rehabilitate,behavior, 01 001000110 000
reject,behavior, 01 100100011 010
relish,behavior, 01 100000001 000
remember,behavior, 01 100100000 010
remind,behavior, 10 111111111 100
renounce,behavior, 10 100100110 010
repel,behavior, 10 001100001 010
reply_to,behavior, 10 111111111 000
reprimand,behavior, 10 111111111 000
reproach,behavior, 10 111111111 100
repulse,behavior, 01 001100001 100
request_something_from,behavior, 10 111111111 000
rescue,behavior, 10 101101010 010
respect,behavior, 01 111111111 100
restrain,behavior, 10 001001011 101
retaliate_against,behavior, 10 000100000 010
revere,behavior, 01 111111111 000
reward,behavior, 10 000110110 100
rib,behavior, 10 110110011 000
ridicule,behavior, 10 111111111 000
rob,behavior, 10 111000000 000
rouse,behavior, 10 100101011 100
save,behavior, 10 101101110 100
say_farewell_to,behavior, 10 111111111 000
scare,behavior, 01 111111111 100
scold,behavior, 10 111111111 000
scorn,behavior, 01 111111111 000
scratch,behavior, 10 101001011 101
scrutinize,behavior, 10 111111111 100
search,behavior, 10 001000000 001
seduce,behavior, 01 000000001 001
seek_advice_from,behavior, 10 111111111 000
seize,behavior, 10 001000000 011
sell_something_to,behavior, 10 010000000 000
sentence,behavior, 10 001000000 010
serenade,behavior, 10 000000011 000
serve,behavior, 10 110100010 100
sexually_arouse,behavior, 10 000000001 101
shaft,behavior, 01 111110010 000
shake_hands_with,behavior, 10 111100000 000
shame,behavior, 01 111111111 000
share_something_with,behavior, 10 100000011 000
shield,behavior, 10 001100000 010
shock,behavior, 01 111111111 000
shoot,behavior, 10 001000000 101
shout_at,behavior, 10 111111111 000
show_something_to,behavior, 10 111111111 000
shun,behavior, 01 100100111 010
shush,behavior, 10 111111111 000
sicken,behavior, 01 100001000 000
silence,behavior, 10 111111111 000
sing_to,behavior, 10 000000011 100
sit_next_to,behavior, 10 111111111 000
slander,behavior, 01 011111100 010
slap,behavior, 10 101000011 001
slay,behavior, 10 101000000 101
sleep_with,behavior, 10 000000001 001
smile_at,behavior, 10 111111111 000
smirk_at,behavior, 10 111111111 000
smother,behavior, 10 101000000 001
snub,behavior, 01 100100000 010
snuggle,behavior, 10 000000011 001
sock,behavior, 10 101000000 001
soothe,behavior, 10 111111111 100
speak_to,behavior, 10 111111111 000
spoil,behavior, 01 000000010 000
spurn,behavior, 01 100100101 010
stab,behavior, 10 101000000 001
stall,behavior, 01 111111111 000
stare_at,behavior, 10 101011011 000
startle,behavior, 01 111111111 000
steal_from,behavior, 01 011100010 000
stop,behavior, 10 111111111 100
strangle,behavior, 10 101000000 001
strip,behavior, 10 001001001 101
stroke,behavior, 10 000001011 101
study,behavior, 01 111111111 000
stun,behavior, 01 111111111 000
stymie,behavior, 01 001100010 010
subdue,behavior, 10 001101010 001
submit_to,behavior, 10 001101011 000
suck_up_to,behavior, 01 111111111 000
sue,behavior, 10 011000000 010
summon,behavior, 10 111111111 010
supervise,behavior, 10 111111110 010
support,behavior, 10 110101010 010
surprise,behavior, 10 111111111 000
suspect,behavior, 01 111111111 000
sweet_talk,behavior, 01 111111111 000
swindle,behavior, 01 010000000 000
sympathize_with,behavior, 10 111111111 000
tackle,behavior, 10 001010000 001
talk_to,behavior, 10 111111111 100
tantalize,behavior, 01 111111111 100
taunt,behavior, 10 111100111 000
teach,behavior, 10 111111111 100
tease,behavior, 10 111111111 000
tell_off,behavior, 10 111111111 000
tempt,behavior, 01 111111111 100
terrorize,behavior, 01 001100000 100
test,behavior, 10 000011100 100
thank,behavior, 10 111111111 000
threaten,behavior, 10 111111111 000
thrill,behavior, 01 100000011 000
tickle,behavior, 10 000000011 001
tip,behavior, 10 010000000 000
titillate,behavior, 01 000000001 000
toast,behavior, 10 100100010 010
torment,behavior, 10 111111111 100
torture,behavior, 10 001000000 101
touch,behavior, 10 111111111 101
train,behavior, 10 111111111 000
transact_business_with,behavior, 10 010000000 000
trap,behavior, 01 011100000 000
treat,behavior, 10 100000011 100
trick,behavior, 01 111100010 000
trust,behavior, 01 111111111 100
turn_to,behavior, 10 111111111 000
underestimate,behavior, 01 111111000 100
undermine,behavior, 01 011110100 010
underrate,behavior, 01 100000000 000
understand,behavior, 01 111111111 000
undress,behavior, 10 000001011 101
unnerve,behavior, 01 111111111 000
uplift,behavior, 01 111111111 000
upset,behavior, 01 111111111 000
upstage,behavior, 01 111111111 010
urge,behavior, 10 111111111 000
use,behavior, 01 111100100 010
value,behavior, 01 111111111 100
vex,behavior, 01 111111111 000
victimize,behavior, 10 011000001 000
visit,behavior, 10 111111111 010
wait_on,behavior, 10 010000011 000
warn,behavior, 10 111111111 010
wash,behavior, 10 000001010 101
watch,behavior, 10 111111111 000
wed,behavior, 10 000000001 010
welcome,behavior, 10 111111111 010
wheedle,behavior, 10 111111111 000
whine_to,behavior, 10 101111010 000
whip,behavior, 10 001000011 001
whisper_to,behavior, 10 111111111 000
wink_at,behavior, 10 110000001 000
work,behavior, 10 010010010 100
worship,behavior, 01 100100111 000
wrestle_with,behavior, 10 101001001 001
wrong,behavior, 01 111111111 000
yield_to,behavior, 10 111110011 000
abandoned,modifier, 10 000100000 000
able_bodied,modifier, 10 000100000 000
absentminded,modifier, 10 010000000 000
abusive,modifier, 10 010000000 000
abusive_physically,modifier, 10 010000000 000
abusive_verbally,modifier, 10 010000000 000
accommodating,modifier, 10 010000000 000
acquiescent,modifier, 10 110100000 000
active,modifier, 10 010000000 000
adaptive,modifier, 10 010000000 000
adventurous,modifier, 10 010000000 000
affable,modifier, 10 010000000 000
affected,modifier, 10 010000000 000
affectionate,modifier, 10 010000000 000
afraid,modifier, 10 100000000 000
aggravated,modifier, 10 100000000 000
aggressive,modifier, 10 010000000 000
aggrieved,modifier, 10 100100000 000
agitated,modifier, 10 100000000 000
agreeable,modifier, 10 010000000 000
aimless,modifier, 10 010000000 000
alarmed,modifier, 10 100000000 000
alert,modifier, 10 010000000 000
aloof,modifier, 10 010000000 000
ambitious,modifier, 10 010000000 000
amorous,modifier, 10 010000000 000
amused,modifier, 10 100000000 000
amusing,modifier, 10 010000000 000
angry,modifier, 10 100000000 000
anguished,modifier, 10 100000000 000
annoyed,modifier, 10 100010000 000
annoying,modifier, 10 010000000 000
antisocial,modifier, 10 000100000 000
anxious,modifier, 10 100000000 000
apathetic,modifier, 10 110000000 000
appalled,modifier, 10 100000000 000
appreciative,modifier, 10 110000000 000
apprehensive,modifier, 10 100000000 000
aroused,modifier, 10 000000000 000
arrogant,modifier, 10 010000000 000
artistic,modifier, 10 010000000 000
ashamed,modifier, 10 100010000 000
assertive,modifier, 10 010000000 000
astonished,modifier, 10 010000000 000
at_ease,modifier, 10 100000000 000
attentive,modifier, 10 010000000 000
attractive,modifier, 10 000100000 000
authoritarian,modifier, 10 010000000 000
autonomous,modifier, 10 000100000 000
average,modifier, 10 001000000 000
awe_struck,modifier, 10 100000000 000
awkward,modifier, 10 000100000 000
